,0,1,2,3,4,5,6,7,8,9,10,11
0,-1.4136011142702394,-0.24220784904581605,2.0787464674856255,-2.689527248831885,0.032094952518421094,2.937803996360015,-2.843941348109731,5.4832737746108915,-15.75735600928951,-2.1358250976071202,6.514390886910127,34.45921643060759
1,0.4718414259422854,0.07919462797148316,-0.6881967933277106,0.8785989513833374,-0.016474078403236805,-0.9551414275134413,0.8664914618037887,-2.3532916097675156,9.873257709777823,2.537008624316419,-5.626438539820258,10.012743169485052
2,-1.8993874235987316,-0.3245856621475318,2.7901715808095657,-3.6038551717963903,0.046115734646756446,3.934166502785211,-3.778286525876326,7.639183120438957,-23.567874416328067,-3.816902531022327,10.545409863357627,35.13040586127952
3,-2.3229600454037054,-0.39576300218059207,3.4082554680849926,-4.39355033602182,0.060610653984614626,4.792896786690889,-4.5603595307645355,9.725055069858685,-32.19576567423668,-6.001330446780298,15.42018195711044,27.239429383738393
4,0.9633000912175113,0.16645449057642625,-1.4213701208454745,1.8490207655650168,-0.016980435285036233,-2.023581973208819,2.0082781727475707,-3.2925667982577433,6.821317270528158,-0.09302259569823601,-1.5088074578149344,-41.746235554116815
5,0.722035080841467,0.1194630337352442,-1.0471999071926246,1.324496045132277,-0.031226556690477462,-1.4350149732061444,1.2394925293017496,-4.147402954984847,19.92713653483097,5.787377171639648,-12.215206974201912,37.79241331927874
6,-2.4881766793474926,-0.4216744777509847,3.642993545551131,-4.680122830200646,0.07272506157996486,5.099299429475712,-4.7725833867537535,11.12520262198662,-40.734856092206385,-8.898913448793659,21.19269223919915,0.03493924173704421
7,-1.946263366885031,-0.32839921052763504,2.844641024432816,-3.644170712078789,0.061898188921850165,3.966546276057756,-3.6611186186024223,9.157241460615763,-35.876924611853966,-8.547755491710017,19.58031533202892,-18.69074277665512
8,-2.3792843379036586,-0.4040924889304418,3.486552220305055,-4.485406627234215,0.06649928654652258,4.889581383618964,-4.607439787578912,10.362049250143112,-36.51522607054835,-7.5459820412524,18.44187608078091,11.397413280736371
9,-1.7153921345963037,-0.288494510165611,2.5039476268647864,-3.200893406884673,0.05786710793416795,3.4813900416946435,-3.1792464681657515,8.371623466392965,-34.27296651815731,-8.582261494315285,19.24181379183589,-28.83996955841984
10,0.5294542957391762,0.09034144392771772,-0.7772912907916257,1.002989596051665,-0.013332146327098072,-1.0945394534703836,1.0463382783600017,-2.1727631357783994,6.951841903068719,1.2151097990807205,-3.2255740142099367,-8.009848051076753
11,2.119816496888509,0.35932111323881094,-3.1039200579026573,3.9881046632717227,-0.0617034567119475,-4.345504809043843,4.06969504770771,-9.455022533640449,34.500024388789456,7.500718056619437,-17.90239702329051,-0.9823417902129545
12,-0.07207130235441529,-0.009024089863494908,0.09458375937526903,-0.09860470220721078,0.013236761731873593,0.09851912494571795,0.021682273916996453,1.3327371511416646,-10.093170869851804,-3.7817907248355622,7.282917272648682,-41.56401476760828
13,1.7535240953600522,0.2958440429714691,-2.5628196385751054,3.2828970301326974,-0.05588582107076494,-3.5732185977715387,3.2968691690959244,-8.261057739937101,32.41806198714264,7.73844985580675,-17.711634028668435,17.27834472013612
14,0.9965739666669364,0.17169262173578861,-1.468712769201948,1.9069631436597212,-0.019351560293576944,-2.085593481272209,2.052005634263591,-3.5683165091838864,8.486066045312043,0.4687980056765175,-2.6302239031752572,-36.52378595393768
15,-2.2607552724127236,-0.38543078740376385,3.317899139029937,-4.278976198036081,0.058060808624042295,4.668646999371265,-4.451557662836054,9.380493235327368,-30.591425419759553,-5.547184690899063,14.45193387796616,29.971063978309534
16,-0.14853982192568016,-0.021835222032778153,0.20603523526460754,-0.24072209217911567,0.015988500720883328,0.2529513424873962,-0.11756829101511057,1.721555083191249,-11.75884431897599,-4.21887431536364,8.243823836227724,-43.4925080270367
17,-2.4638871298603093,-0.41809234390508077,3.609262478496077,-4.640625141920166,0.07015103305590464,5.0577575564058055,-4.752777238104534,10.847362192129456,-38.84441392824562,-8.221839788612423,19.868878704275133,6.995887304462965
18,0.80166334197795,0.13695799367433317,-1.1775011835953422,1.5206180697519016,-0.019596312551080255,-1.659885066795603,1.5927752965226112,-3.2362560063836865,10.053274212558243,1.652934011207977,-4.5302397681758775,-14.332421293751453
19,0.6979116284652579,0.12172887324736255,-1.0336666457691952,1.3527373585133553,-0.00835093373027124,-1.483547937274125,1.5117739474388998,-2.026727895386447,1.7777059350873188,-1.3184784243468939,1.274484784190692,-45.00138968251368
20,-2.3508367288323178,-0.40024464532275766,3.448238330593247,-4.443173527480001,0.06227210559068097,4.846286177774327,-4.601664801842141,9.926564859699763,-33.33016693373936,-6.3690996839428635,16.164925390359503,24.078017071867656
21,-1.634520980666125,-0.2792308470898261,2.400771725002129,-3.1002390224906122,0.04000555762188062,3.384136800189732,-3.246804428210429,6.6030169338375,-20.538103340730753,-3.386144919549498,9.266959811608462,29.034324906873106
22,-2.1390282827950577,-0.3656128863393235,3.1424578320294225,-4.059414229150336,0.05167206975598806,4.431687886013934,-4.25874733668836,8.579215728547792,-26.331583978130592,-4.215527314869966,11.71892954183258,40.54102347312252
23,1.6039424922217358,0.274544875998745,-2.357702447421254,3.0484714369344497,-0.037380452549232626,-3.3291197279537896,3.2130282156320713,-6.309108232573829,18.651001343606126,2.728606213503024,-7.969115669947226,-35.499484338392456
24,1.4538215073329586,0.24408435465381323,-2.120697125977409,2.707949888755697,-0.0505060402836024,-2.9440682114693413,2.673443361811624,-7.227882374612775,30.218277309829425,7.736737455733865,-17.184202208088575,29.904910240627522
25,-1.4461104142363113,-0.24861718198611976,2.129429694414888,-2.761101859959386,0.029905083486492033,3.018304907460052,-2.9514148732217262,5.343551258723556,-13.774971489763017,-1.2578964623482491,4.9098120583930545,46.1859791498281
26,-1.9135715311722061,-0.3268782776814818,2.810557623258718,-3.6292465612147193,0.04691825047218032,3.961521277194029,-3.799919107087015,7.737823612809602,-24.11075509856495,-3.9904599949639104,10.89866777728032,33.68187662120526
27,-1.0722116874029153,-0.18519230238616094,1.5817914562961581,-2.057126366664357,0.019185277676029656,2.2511105151543025,-2.231240721916952,3.6907036505600077,-7.820788940190461,0.013297916064791249,1.8501731891809534,45.40172318992144
28,-0.8048347174303003,-0.13977949373116821,1.189975834737156,-1.5530454258459263,0.011719556047584071,1.7016016157753115,-1.7133657090285637,2.526907307234193,-3.7231392023943926,0.8589905836250247,-0.217913030440247,44.09375707879252
29,-1.3127448860128477,-0.22435248727933405,1.9284641105158091,-2.4909809056933874,0.03180979643021118,2.719341538176654,-2.612230159110257,5.2740628762118105,-16.238527838446664,-2.61817065743707,7.250805903989766,24.514171514326375
30,-1.7017971400152168,-0.2915385831048999,2.502379875419184,-3.23728254368386,0.038809465990549595,3.535988307659836,-3.421286239519363,6.616711542962165,-19.106963843692963,-2.625467901976176,7.945082732847709,40.845216494140324
31,-1.6359043505934885,-0.27682364265216314,2.393739651051491,-3.072235820760154,0.049263184296661544,3.3462410110813536,-3.1170225606891298,7.446010733076903,-27.942016918010868,-6.309416637703288,14.801534198711336,-5.386545635713413
32,2.332790418676458,0.396032387778625,-3.4178598315801287,4.395860402932114,-0.06577090671439344,-4.79150974675906,4.50919956628424,-10.21141118550826,36.25901589076552,7.5793425972745165,-18.42368974406623,-9.041997104626825
33,-1.5689431695435445,-0.2645863322701253,2.2926511128883353,-2.9359822440754235,0.05040900602725697,3.1952978498275275,-2.9439994816197044,7.428324754721206,-29.330683638432426,-7.052388977061541,16.090456912096613,-16.97532368857174
34,-2.185940118624311,-0.3692894212308813,3.196489188031128,-4.098139415118927,0.06795486247820474,4.461934852346001,-4.134474339990668,10.142763922245967,-39.04106016631685,-9.104592367597856,21.053306762542178,-15.144681922981984
35,-1.2304645978271933,-0.20584894482147892,1.792362802077923,-2.2833925506027084,0.045313470137615795,2.4804151053039774,-2.225828799257641,6.350473841936727,-27.63131768500211,-7.360831696338652,16.08215846447344,-34.89634757727051
